segment_uid,Corridor_Name,Placement_Type,Shapefile_Name,Sequence_Order,Original_Shapefile_Row,Segment_Length_Meters,Start_Lat,Start_Lon,End_Lat,End_Lon,Midpoint_Lat,Midpoint_Lon,network_layer_type,nearest_signal_dist_meters,nearest_bus_stop_dist_meters,Google_Maps_Origin,Google_Maps_Destination,Google_Maps_Midpoint,Polyline_Geometry_String,Topology_Flipped_To_Fit,Continuity_Status,Validation_Checkpoint,attr_id,attr_Length,attr_Corridor,attr_S.no
BROADWAY_KOYEMBEDU_010,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,10,9,208.27,13.07909162,80.25661889,13.07890017,80.25471184,13.07901788,80.2556646,At-Grade (Ground),95.87,140.99,"13.079091623749786,80.25661889125278","13.078900167194902,80.25471183914392","13.079017876163686,80.25566460218673","13.079091623749786,80.25661889125278|13.0791,80.25651|13.07909,80.25626|13.07909,80.25614|13.07902,80.25568|13.07898,80.25539|13.07896,80.25519|13.07895,80.25509|13.07891,80.25482|13.078900167194902,80.25471183914392",FALSE,Continuous,Intermediate,,0.21,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_011,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,11,22,331.66,13.07890017,80.25471184,13.0787996,80.25167111,13.07875702,80.25319654,At-Grade (Ground),162.85,116.13,"13.078900167194902,80.25471183914392","13.078799595783288,80.25167110723233","13.078757021033931,80.25319654491918","13.078900167194902,80.25471183914392|13.0789,80.25471|13.07884,80.25428|13.07883,80.2542|13.0788,80.25398|13.0788,80.25395|13.07877,80.25374|13.07876,80.25366|13.07876,80.25364|13.07874,80.25349|13.07873,80.25346|13.07877,80.25307|13.07878,80.25272|13.0788,80.25258|13.0788,80.25254|13.0788,80.25238|13.07881,80.25232|13.07881,80.25209|13.0788,80.25202|13.0788,80.25192|13.0788,80.25168|13.078799595783288,80.25167110723233",FALSE,Continuous,Intermediate,,0.33,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_012,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,12,10,165.03,13.0787996,80.25167111,13.07874996,80.25014976,13.07877368,80.25091048,At-Grade (Ground),85,131.78,"13.078799595783288,80.25167110723233","13.078749955508504,80.25014975847475","13.07877368254889,80.25091047646669","13.078799595783288,80.25167110723233|13.07879,80.25146|13.07878,80.2511|13.07876,80.2505|13.07875,80.25015|13.078749955508504,80.25014975847475",FALSE,Continuous,Intermediate,,0.17,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_013,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,13,23,629.67,13.07874996,80.25014976,13.07782,80.24443,13.07821172,80.24729859,At-Grade (Ground),306.74,319.61,"13.078749955508504,80.25014975847475","13.07782,80.24443","13.078211718221393,80.24729859110697","13.078749955508504,80.25014975847475|13.07868,80.24977|13.07865,80.24956|13.07859,80.24917|13.07854,80.24893|13.07848,80.2486|13.07844,80.24841|13.07838,80.24814|13.07818,80.24714|13.07815,80.24703|13.07811,80.2468|13.07807,80.24662|13.07806,80.24657|13.07804,80.2465|13.07801,80.24631|13.078,80.24614|13.07799,80.24608|13.07798,80.24582|13.07795,80.2455|13.07792,80.2451|13.07791,80.24494|13.07787,80.24473|13.07784,80.2446|13.07782,80.24443",FALSE,Continuous,Intermediate,,0.63,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_014,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,14,25,413.67,13.07782,80.24443,13.07721668,80.24067343,13.07761131,80.24253657,At-Grade (Ground),199.66,239.37,"13.07782,80.24443","13.077216675040239,80.24067342544264","13.077611310387901,80.24253656737525","13.07782,80.24443|13.07782,80.24418|13.07777,80.24377|13.07767,80.24298|13.07758,80.2423|13.07755,80.24213|13.07747,80.24174|13.07746,80.24169|13.07739,80.24134|13.07729,80.24095|13.07722,80.24071|13.077216675040239,80.24067342544264",FALSE,Continuous,Intermediate,,0.41,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_015,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,15,11,285.3,13.07721668,80.24067343,13.0766431,80.2381121,13.07695819,80.2393875,At-Grade (Ground),139.12,579.5,"13.077216675040239,80.24067342544264","13.076643102398721,80.23811209935502","13.076958194166469,80.23938749899929","13.077216675040239,80.24067342544264|13.07721,80.2406|13.07719,80.24048|13.07718,80.24032|13.07711,80.23999|13.07697,80.23943|13.07682,80.23889|13.07674,80.23849|13.076643102398721,80.23811209935502",FALSE,Continuous,Intermediate,,0.29,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_016,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,16,12,461.39,13.0766431,80.2381121,13.07578368,80.23395157,13.07624656,80.23602593,At-Grade (Ground),220.08,917.93,"13.076643102398721,80.23811209935502","13.075783681606946,80.23395156723126","13.076246561163192,80.23602592814234","13.076643102398721,80.23811209935502|13.07664,80.2381|13.07661,80.23797|13.07654,80.23765|13.07649,80.2374|13.07643,80.23713|13.07634,80.23676|13.07632,80.23658|13.0763,80.23646|13.07629,80.23635|13.07628,80.23626|13.07626,80.23612|13.07624,80.23598|13.07622,80.23584|13.07609,80.23526|13.07579,80.23398|13.075783681606946,80.23395156723126",FALSE,Continuous,Intermediate,,0.46,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_017,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,17,13,212.92,13.07578368,80.23395157,13.07526557,80.23206463,13.07557768,80.23299301,At-Grade (Ground),101.55,688.49,"13.075783681606946,80.23395156723126","13.07526557475184,80.23206463372358","13.075577677440224,80.23299301084545","13.075783681606946,80.23395156723126|13.07577,80.23389|13.07564,80.23327|13.07555,80.23287|13.07542,80.23247|13.07526557475184,80.23206463372358",FALSE,Continuous,Intermediate,,0.21,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_018,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,18,14,819.31,13.07526557,80.23206463,13.07398163,80.22474802,13.07407541,80.22850172,At-Grade (Ground),403.3,180.42,"13.07526557475184,80.23206463372358","13.07398162818532,80.2247480194982","13.074075409825035,80.22850172123151","13.07526557475184,80.23206463372358|13.07526,80.23205|13.07522,80.23194|13.07499,80.23138|13.07493,80.2312|13.07482,80.23086|13.07482,80.23085|13.07475,80.23068|13.07454,80.23021|13.07439,80.22977|13.07431,80.22957|13.07424,80.22937|13.07418,80.22917|13.07414,80.22906|13.0741,80.22868|13.07406,80.22839|13.07405,80.22831|13.07403,80.22819|13.074,80.22789|13.07397,80.22757|13.07395,80.22733|13.07394,80.22723|13.07394,80.22715|13.07391,80.22688|13.07388,80.22667|13.07386,80.22652|13.07386,80.22641|13.07385,80.22605|13.07386,80.22593|13.0739,80.22551|13.07391,80.22528|13.07397,80.22484|13.07398,80.22477|13.07398162818532,80.2247480194982",FALSE,Continuous,Intermediate,,0.82,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_019,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,19,15,413.93,13.07398163,80.22474802,13.07439,80.22096,13.07412308,80.22284527,At-Grade (Ground),209.92,220.78,"13.07398162818532,80.2247480194982","13.07439,80.22096","13.07412308243913,80.22284526877831","13.07398162818532,80.2247480194982|13.074,80.2245|13.07405,80.22396|13.07406,80.22374|13.07407,80.22353|13.07409,80.22334|13.0741,80.22321|13.07412,80.22291|13.07413,80.2227|13.07413,80.22267|13.07413,80.22259|13.07415,80.22245|13.07416,80.22229|13.07417,80.22217|13.07422,80.2219|13.07423,80.22183|13.07423,80.22179|13.07431,80.22142|13.07432,80.22135|13.07436,80.22113|13.07439,80.22096",FALSE,Continuous,Intermediate,,0.41,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_020,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,20,24,330.33,13.07439,80.22096,13.07489016,80.21795823,13.07465336,80.21946055,At-Grade (Ground),161.09,120.98,"13.07439,80.22096","13.074890160855338,80.2179582305913","13.074653356115197,80.21946054820097","13.07439,80.22096|13.07456,80.21994|13.07459,80.21979|13.07469,80.21927|13.07469,80.21923|13.07478,80.21868|13.07479,80.21865|13.07481,80.2185|13.07483,80.21836|13.07483,80.21832|13.07486,80.21812|13.07489,80.21796|13.074890160855338,80.2179582305913",FALSE,Continuous,Intermediate,,0.33,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_021,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,21,16,212.19,13.07489016,80.21795823,13.07512834,80.21601743,13.07502764,80.21699004,At-Grade (Ground),106.51,75.88,"13.074890160855338,80.2179582305913","13.075128342019308,80.21601743485519","13.075027639687558,80.2169900417705","13.074890160855338,80.2179582305913|13.0749,80.21785|13.07493,80.21763|13.07495,80.21748|13.07499,80.21725|13.07501,80.21709|13.07504,80.21692|13.07505,80.21678|13.07507,80.21663|13.07509,80.21644|13.07511,80.21622|13.07512,80.21608|13.075128342019308,80.21601743485519",FALSE,Continuous,Intermediate,,0.21,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_022,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,22,17,511.18,13.07512834,80.21601743,13.07695063,80.21176457,13.07574541,80.21376919,At-Grade (Ground),249.52,209.26,"13.075128342019308,80.21601743485519","13.076950630273766,80.21176456575411","13.075745405430702,80.2137691891386","13.075128342019308,80.21601743485519|13.07518,80.21563|13.07521,80.2154|13.07522,80.2153|13.07526,80.2151|13.07527,80.21504|13.0753,80.21491|13.07533,80.2148|13.07536,80.21468|13.07539,80.21461|13.07541,80.21456|13.07547,80.21439|13.07564,80.21398|13.07576,80.21374|13.07581,80.21363|13.07594,80.21342|13.07627,80.21293|13.07649,80.2126|13.07664,80.2124|13.07674,80.21226|13.07681,80.2121|13.07685,80.21202|13.07688,80.21195|13.07691,80.21189|13.07694,80.2118|13.076950630273766,80.21176456575411",FALSE,Continuous,Intermediate,,0.51,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_023,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,23,18,120.45,13.07695063,80.21176457,13.07711036,80.21066695,13.07703938,80.21121746,At-Grade (Ground),556.47,439.16,"13.076950630273766,80.21176456575411","13.077110359254148,80.21066694633973","13.07703937873373,80.21121745519524","13.076950630273766,80.21176456575411|13.07697,80.2117|13.07699,80.21156|13.07703,80.21133|13.07704,80.21121|13.07708,80.21095|13.07711,80.21067|13.077110359254148,80.21066694633973",FALSE,Continuous,Intermediate,,0.12,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_024,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,24,19,1006.09,13.07711036,80.21066695,13.07625957,80.2014952,13.07691163,80.20605366,At-Grade (Ground),658.27,645.08,"13.077110359254148,80.21066694633973","13.076259568746686,80.20149520209769","13.076911630895802,80.20605366364471","13.077110359254148,80.21066694633973|13.07715,80.21033|13.07718,80.21007|13.0772,80.2099|13.0772,80.20983|13.07721,80.20967|13.07721,80.20953|13.07719,80.20918|13.07719,80.20908|13.07715,80.20872|13.07714,80.20859|13.07713,80.20849|13.07711,80.20819|13.0771,80.20782|13.07709,80.20765|13.07709,80.20755|13.07709,80.20738|13.07709,80.20727|13.07708,80.2072|13.07707,80.20704|13.07706,80.20696|13.07702,80.20663|13.07697,80.20638|13.07675,80.20515|13.07669,80.20461|13.07665,80.20439|13.0766,80.20415|13.07649,80.2037|13.07643,80.20347|13.07628,80.2029|13.07624,80.20265|13.07621,80.20242|13.0762,80.20229|13.0762,80.20219|13.07619,80.20195|13.07619,80.20186|13.0762,80.20178|13.07624,80.20158|13.076259568746686,80.20149520209769",FALSE,Continuous,Intermediate,,1.01,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_025,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,25,20,538.25,13.07625957,80.2014952,13.07540232,80.19666389,13.07603586,80.19906083,At-Grade (Ground),528.28,178.35,"13.076259568746686,80.20149520209769","13.075402318925441,80.1966638892142","13.076035860046455,80.19906082877053","13.076259568746686,80.20149520209769|13.07627,80.20145|13.07632,80.20119|13.07635,80.20098|13.07637,80.20079|13.07637,80.20068|13.07636,80.20057|13.07634,80.20042|13.07632,80.20029|13.07626,80.19999|13.07622,80.19979|13.07617,80.19961|13.07612,80.1994|13.07611,80.19936|13.07608,80.19925|13.07601,80.19895|13.07599,80.19884|13.07578,80.19804|13.07576,80.19797|13.07575,80.19793|13.07543,80.19677|13.075402318925441,80.1966638892142",FALSE,Continuous,Intermediate,,0.54,EVR Salai- Broadway-Koyembedu,
BROADWAY_KOYEMBEDU_026,EVR Salai,EVR Salai,Broadway-Koyembedu.shp,26,21,269.27,13.07540232,80.19666389,13.07437,80.19446,13.07505312,80.19547953,At-Grade (Ground),139.56,149.25,"13.075402318925441,80.1966638892142","13.07437,80.19446","13.075053116075969,80.19547953444851","13.075402318925441,80.1966638892142|13.07537,80.19654|13.07531,80.19633|13.07521,80.19592|13.07516,80.19575|13.0751,80.19558|13.07503,80.19543|13.07498,80.19531|13.07494,80.19522|13.07488,80.19512|13.07479,80.195|13.07468,80.19483|13.07459,80.19474|13.07451,80.19466|13.07437,80.19446",FALSE,Continuous,CORRIDOR_END_NODE,,0.27,EVR Salai- Broadway-Koyembedu,
KOYEMBEDU_BROADWAY_001,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,1,0,270.41,13.07448,80.19439,13.07549537,80.19661781,13.07515987,80.19542356,At-Grade (Ground),141.41,153.88,"13.07448,80.19439","13.075495367879947,80.19661781348978","13.075159868449827,80.19542356281501","13.07448,80.19439|13.07463,80.19456|13.07467,80.19461|13.07476,80.19474|13.07488,80.19492|13.07497,80.19506|13.07507,80.19523|13.0752,80.19551|13.07533,80.19596|13.07538,80.19613|13.0754,80.19622|13.07542,80.19629|13.07547,80.19651|13.075495367879947,80.19661781348978",FALSE,Continuous,CORRIDOR_START_NODE,,0.27,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_002,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,2,20,543.98,13.07549537,80.19661781,13.07633506,80.20150473,13.07613821,80.1990385,At-Grade (Ground),538.58,189.92,"13.075495367879947,80.19661781348978","13.07633506239355,80.20150472962796","13.076138213586821,80.19903849706465","13.075495367879947,80.19661781348978|13.07555,80.19685|13.07573,80.19758|13.07582,80.1979|13.07583,80.19795|13.07585,80.19801|13.07593,80.1983|13.07597,80.1984|13.07606,80.1987|13.07611,80.19892|13.07616,80.19913|13.07621,80.19933|13.07627,80.19961|13.07632,80.19987|13.07638,80.20015|13.0764,80.20029|13.07643,80.20043|13.07644,80.20055|13.07644,80.20073|13.07642,80.20102|13.07639,80.20123|13.07636,80.20135|13.07635,80.20144|13.07633506239355,80.20150472962796",FALSE,Continuous,Intermediate,,0.54,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_003,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,3,19,1004.89,13.07633506,80.20150473,13.07718031,80.21066723,13.07701256,80.20605801,At-Grade (Ground),667.16,653.6,"13.07633506239355,80.20150472962796","13.077180314295912,80.21066723419597","13.077012559613054,80.20605801495938","13.07633506239355,80.20150472962796|13.07632,80.20157|13.07629,80.20181|13.07628,80.20196|13.07628,80.20218|13.07629,80.2023|13.07631,80.20258|13.07633,80.20275|13.07636,80.2029|13.07657,80.20368|13.07661,80.20383|13.07662,80.20387|13.07669,80.20417|13.07675,80.20454|13.07675,80.20455|13.07688,80.20531|13.07702,80.2061|13.07704,80.20627|13.0771,80.20664|13.07713,80.20689|13.07714,80.20693|13.07714,80.207|13.07715,80.20716|13.07715,80.20723|13.07715,80.20726|13.07715,80.20737|13.07716,80.20752|13.07716,80.20756|13.07716,80.20767|13.07717,80.20785|13.07717,80.20798|13.07717,80.20803|13.07719,80.20817|13.07719,80.20822|13.07721,80.20844|13.07723,80.20871|13.07723,80.20878|13.07725,80.20892|13.07727,80.20908|13.07728,80.20935|13.07729,80.2095|13.07729,80.20954|13.07729,80.2097|13.07727,80.2099|13.07723,80.21023|13.077180314295912,80.21066723419597",FALSE,Continuous,Intermediate,,1.01,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_004,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,4,18,122.31,13.07718031,80.21066723,13.07703496,80.21178522,13.07711894,80.21122775,At-Grade (Ground),558.62,438.36,"13.077180314295912,80.21066723419597","13.077034955345404,80.21178522327298","13.07711894259557,80.21122775429916","13.077180314295912,80.21066723419597|13.07718,80.21067|13.07715,80.21095|13.07712,80.21122|13.07709,80.21144|13.07707,80.21158|13.07705,80.21171|13.077034955345404,80.21178522327298",FALSE,Continuous,Intermediate,,0.12,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_005,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,5,17,510.31,13.07703496,80.21178522,13.07523379,80.21603315,13.07583579,80.21378772,At-Grade (Ground),249.96,201.5,"13.077034955345404,80.21178522327298","13.075233789916986,80.21603315124521","13.075835791802422,80.21378771502889","13.077034955345404,80.21178522327298|13.07703,80.21181|13.07698,80.21197|13.07695,80.21203|13.07691,80.21212|13.07686,80.21222|13.07659,80.21259|13.07631,80.21301|13.0763,80.21302|13.07601,80.21347|13.07591,80.21364|13.07584,80.21378|13.07578,80.21389|13.07573,80.21401|13.07564,80.2142|13.07559,80.21434|13.07553,80.21448|13.0755,80.21459|13.07542,80.2148|13.0754,80.21487|13.07538,80.21495|13.07537,80.215|13.07536,80.21506|13.07534,80.21524|13.07528,80.21565|13.07524,80.21594|13.075233789916986,80.21603315124521",FALSE,Continuous,Intermediate,,0.51,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_006,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,6,16,212.37,13.07523379,80.21603315,13.07500184,80.2179771,13.0751319,80.21700669,At-Grade (Ground),107.63,69.36,"13.075233789916986,80.21603315124521","13.075001842227456,80.21797710440781","13.075131901478374,80.21700668965138","13.075233789916986,80.21603315124521|13.07523,80.21609|13.07521,80.21624|13.07519,80.21646|13.07517,80.2167|13.07515,80.21687|13.07514,80.21695|13.07512,80.21709|13.07502,80.21785|13.075001842227456,80.21797710440781",FALSE,Continuous,Intermediate,,0.21,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_007,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,7,15,330.49,13.07500184,80.2179771,13.0745,80.22098,13.07473076,80.21947581,At-Grade (Ground),161.62,122.36,"13.075001842227456,80.21797710440781","13.0745,80.22098","13.07473076248202,80.2194758063489","13.075001842227456,80.21797710440781|13.075,80.21799|13.07496,80.21821|13.07494,80.21836|13.07491,80.2185|13.07483,80.21893|13.07473,80.21948|13.07464,80.21996|13.07463,80.22005|13.07456,80.22044|13.07454,80.22059|13.07452,80.2207|13.07451,80.22086|13.0745,80.22098",FALSE,Continuous,Intermediate,,0.33,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_008,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,8,23,413.35,13.0745,80.22098,13.07407249,80.22476421,13.07424456,80.22286705,At-Grade (Ground),208.65,225.56,"13.0745,80.22098","13.074072493739811,80.22476420631453","13.074244559517293,80.22286704772331","13.0745,80.22098|13.07449,80.22108|13.07448,80.22115|13.07447,80.22122|13.07443,80.22147|13.07442,80.22151|13.07441,80.22157|13.07437,80.2218|13.07433,80.22208|13.07429,80.22244|13.07429,80.2225|13.07425,80.22278|13.07424,80.22294|13.07424,80.22295|13.07423,80.22307|13.07419,80.22348|13.07413,80.22407|13.0741,80.22459|13.074072493739811,80.22476420631453",FALSE,Continuous,Intermediate,,0.41,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_009,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,9,14,811.73,13.07407249,80.22476421,13.07537025,80.23200067,13.07414301,80.22848806,At-Grade (Ground),401.93,179.23,"13.074072493739811,80.22476420631453","13.075370251469964,80.23200067058657","13.074143010526308,80.22848806315785","13.074072493739811,80.22476420631453|13.07407,80.22478|13.07407,80.22485|13.07402,80.22528|13.07399,80.2256|13.07397,80.22587|13.07396,80.226|13.07396,80.22617|13.07396,80.2263|13.07399,80.22663|13.07402,80.227|13.07402,80.22722|13.07402,80.2273|13.07403,80.22739|13.07405,80.22757|13.07409,80.22794|13.0741,80.22801|13.07413,80.22841|13.07416,80.22859|13.07416,80.2286|13.07418,80.22871|13.07423,80.22907|13.07424,80.22913|13.07429,80.22933|13.07438,80.2296|13.07458,80.23008|13.07471,80.23041|13.07474,80.23049|13.07483,80.2307|13.07486,80.23075|13.07497,80.23101|13.0752,80.23163|13.07533,80.2319|13.07537,80.232|13.075370251469964,80.23200067058657",FALSE,Continuous,Intermediate,,0.81,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_010,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,10,13,216.53,13.07537025,80.23200067,13.07589669,80.23392007,13.07568294,80.23294655,At-Grade (Ground),104.97,686.59,"13.075370251469964,80.23200067058657","13.075896691614112,80.23392007484233","13.07568294350483,80.23294654551987","13.075370251469964,80.23200067058657|13.07549,80.23232|13.07553,80.23245|13.07564,80.23277|13.07573,80.23314|13.07588,80.23387|13.075896691614112,80.23392007484233",FALSE,Continuous,Intermediate,,0.22,EVR Salai-kOYEMBEDU-Broadway,
KOYEMBEDU_BROADWAY_011,EVR Salai,EVR Salai,Koyembedu-Broadway.shp,11,12,461.08,13.07589669,80.23392007,13.07675006,80.23808029,13.07632714,80.23600018,At-Grade (Ground),221.08,926.14,"13.075896691614112,80.23392007484233","13.076750063393003,80.23808029319264","13.076327138646251,80.2360001770116","13.075896691614112,80.23392007484233|13.07591,80.23396|13.07605,80.23463|13.07622,80.23543|13.07631,80.23589|13.07638,80.23634|13.07643,80.23672|13.07657,80.23733|13.07675,80.23808|13.076750063393003,80.23808029319264",FALSE,Continuous,Intermediate,,0.46,EVR Salai-kOYEMBEDU-Broadway,
